id,Idade,Genero,Faixa_idade,Estado_onde_mora,Regiao_onde_mora,uf_onde_mora,Nivel_de_Ensino,Área_de_Formação,Qual_sua_situação_atual_de_trabalho,Nivel,Faixa_salarial,2021,ano_pesquisa,Cor/raca/etnia,PCD,experiencia_profissional_prejudicada,aspectos_prejudicados,vive_no_brasil,Cargo_Atual,2022,Não_acredito_que_minha_experiência_profissional_seja_afetada,Experiencia_prejudicada_devido_a_minha_Cor_Raça_Etnia,Experiencia_prejudicada_devido_a_minha_identidade_de_gênero,Experiencia_prejudicada_devido_ao_fato_de_ser_PCD,2023
1o29uxryr1rme5jtjhbikfamg1o29uxr,21.0,Masculino,17-21,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Estagiário,Júnior,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
319estq671wweh6mj6319buctuoqzwdy,32.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (pós-graduação),,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
2vr5w38mn6r5hn52vr5w815t6u6l8lei,31.0,Masculino,30-34,Distrito Federal (DF),Centro-oeste,DF,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,"Desempregado, buscando recolocação",,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
2t5kadyt7tzx6e2fl2t5kadya6dabn86,26.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
2jxh2j5q1vyuo0ue2jx888v7dj691b4o,29.0,Feminino,25-29,Paraná (PR),Sul,PR,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Trabalho na área Acadêmica/Pesquisador,,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1k50cc8j40moloey0vtou1k50cc8j657,24.0,Masculino,22-24,Santa Catarina (SC),Sul,SC,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Pleno,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
2cs9zvoe6zhzda0wlcj32cs9zvm2ua5b,22.0,Masculino,22-24,Rio de Janeiro (RJ),Sudeste,RJ,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1jty2c333c6zq685o1jt62ipjllvhndx,29.0,Masculino,25-29,Minas Gerais (MG),Sudeste,MG,Pós-graduação,Outras Engenharias,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1j5yr5cjdxhft34z41j5yrqfxbc9ufgk,32.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1ibi1dlg31fs15id0mjef61ibiik4v03,30.0,Masculino,30-34,Fora do Brasil,Exterior,Exterior,Estudante de Graduação,Outras Engenharias,Estagiário,Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1i57d36s0bi2tmpl3x3o1i57d36sa08c,37.0,Feminino,35-39,,Norte,,Pós-graduação,Outras Engenharias,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1h5ofgbbfdgdm49798qxs1h5ofhnwht0,23.0,Masculino,22-24,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1gvvjtwn71z5gjlrsww4x01gvvjtw0um,24.0,Masculino,22-24,São Paulo (SP),Sudeste,SP,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1gkcbx7vj0movtp4n281gkc9engmqbej,35.0,Masculino,35-39,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1fdl1s3sbh3u65d84zn1fdl1sghr6iev,37.0,Masculino,35-39,Distrito Federal (DF),Centro-oeste,DF,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1e5shdlyff7mu1y85wo81e5shda9mick,27.0,Masculino,25-29,Fora do Brasil,Exterior,Exterior,Graduação/Bacharelado,Outras Engenharias,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
2agoqhf4go9m6tptdr2agoqyyh0vdjjy,25.0,Masculino,25-29,Paraná (PR),Sul,PR,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,"Desempregado, buscando recolocação",,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
lzvf4me6blcdc3lo81c7lfx2lzvf4m0v,34.0,Masculino,30-34,Alagoas (AL),Nordeste,AL,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Sênior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1d5ggkomjpljn2f4zm1d5ggkz473cq84,24.0,Masculino,22-24,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Júnior,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
qxn7zwxnpdodanuljqxn7vgqm5ece49j,19.0,Masculino,17-21,Alagoas (AL),Nordeste,AL,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
23dnkf5sbtbpr81x1euxn23defqwozyh,25.0,Masculino,25-29,Paraíba (PB),Nordeste,PB,Graduação/Bacharelado,Outras Engenharias,Somente Estudante (graduação),,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
kxi1x6q3i1swvc52gkxi1x8n7xsdwat2,31.0,Masculino,30-34,Alagoas (AL),Nordeste,AL,Mestrado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1bqd8x39mu5ijiq1bx58eejcepvrij66,25.0,Feminino,25-29,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
187nyaa2vcbw1870cqijhuay0pt4zpcl,24.0,Masculino,22-24,São Paulo (SP),Sudeste,SP,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
185ixaw25zxtvjqrlm0za185ixatdzny,27.0,Masculino,25-29,Santa Catarina (SC),Sul,SC,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Júnior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
17cvy79g93wluizm17ctn7grpygmzl9y,31.0,Masculino,30-34,Santa Catarina (SC),Sul,SC,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil (PJ),Sênior,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
16zcqmdh5ui2fq6mwr16zcq76z9orxyl,36.0,Masculino,35-39,São Paulo (SP),Sudeste,SP,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Sênior,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
16wytpkwedoy316wehdmuiel1l8glq93,29.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
16skuqnyez37owla3z2k16skuqrb5ntm,40.0,Masculino,40-44,Minas Gerais (MG),Sudeste,MG,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1vrsyd72ke4zeuhn3y66w1vrsycncx6a,42.0,Masculino,40-44,São Paulo (SP),Sudeste,SP,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Somente Estudante (graduação),,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
15cxb5shifh5iyvmmcpu15cx6en9nr36,28.0,Masculino,25-29,Rio Grande do Norte (RN),Nordeste,RN,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
13penpzyp5pvvtm4r13penzaenpm2gdj,27.0,Feminino,25-29,Paraná (PR),Sul,PR,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
12yc2hare9f9s1o3n21c12yctfkhpcxm,33.0,Feminino,30-34,Rio de Janeiro (RJ),Sudeste,RJ,Pós-graduação,Outras,Servidor Público,Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
12rdj3tj69snebm212rdj3oqi2ervq8h,33.0,Feminino,30-34,Rio de Janeiro (RJ),Sudeste,RJ,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
11qhqdp7ekzyaqgdb11qhqdc0g589l6q,28.0,Feminino,25-29,Minas Gerais (MG),Sudeste,MG,Mestrado,Outras Engenharias,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
10hvs6nvnsghmf3a0d10hvs6nhd3u92d,49.0,Masculino,45-49,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Sênior,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
10c0out8ahs741x0p57ibei5yx10c0ou,32.0,Masculino,30-34,Paraná (PR),Sul,PR,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Pleno,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0z6evnehdqh1guecuaw6qm0z6evk3czc,27.0,Masculino,25-29,Minas Gerais (MG),Sudeste,MG,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1o2yjd5qzb4eajk11o2y8li0s1m4yuyt,26.0,Feminino,25-29,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Somente Estudante (graduação),,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0y4ivcr8iydihzeppe7qh0y4ivcr8jyx,26.0,Masculino,25-29,Rio de Janeiro (RJ),Sudeste,RJ,Mestrado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Sênior,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0xaxivzxvdyhuwl8ok0xaxnqh4qnjeh4,34.0,Feminino,30-34,Rio de Janeiro (RJ),Sudeste,RJ,Mestrado,Outras Engenharias,Empregado (CLT),Júnior,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0wa5z7wfj6g4hs67700waew0icch6l2c,25.0,Masculino,25-29,Minas Gerais (MG),Sudeste,MG,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Pleno,de R$ 2.001/mês a R$ 3000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0v4hgnyyrldonxq4v446d0v4hgny6moo,41.0,Masculino,40-44,Santa Catarina (SC),Sul,SC,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Sênior,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0u1h18kdzkjj4t4w9zq40u1h18n3mqtz,22.0,Masculino,22-24,Sergipe (SE),Nordeste,SE,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Júnior,Menos de R$ 1.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0tzqf0v7kmqj0e8omwxo4piwz0tzqf0v,26.0,Feminino,25-29,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Sênior,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1ntt6b081rsh5msfp1ntt6bnq6jpvj7m,25.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1deeluaxvf85plqh31deelu1x5q21n3e,28.0,Masculino,25-29,Fora do Brasil,Exterior,Exterior,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1c40ficfm3z8na4zcjrwb1c40f7vdjch,46.0,Feminino,45-49,Minas Gerais (MG),Sudeste,MG,Mestrado,Outras Engenharias,"Desempregado, buscando recolocação",,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0szx65uo7ybugfk710szxu2c5tkrmw32,34.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Não tenho graduação formal,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0sy1bzwa52wk2kq8kpk0sy1b7ubc651f,46.0,Masculino,45-49,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Sênior,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0s9req2pkxsw20s9reqvvjmi73qzqwp8,28.0,Feminino,25-29,Paraná (PR),Sul,PR,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0ri7083ftwi38crwx3oz0ri708redqhk,45.0,Masculino,45-49,Rio Grande do Sul (RS),Sul,RS,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Sênior,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0r8lt1sqm3tfxbjuad2q0r8lt1675swd,33.0,Masculino,30-34,São Paulo (SP),Sudeste,SP,Pós-graduação,Outras,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0qwilk292maxg5riz7a0qwigfs5qz83p,31.0,Feminino,30-34,São Paulo (SP),Sudeste,SP,Graduação/Bacharelado,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,Empregado (CLT),Sênior,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0pf8mtriza6qbmcr190pf8mtixa99ok9,24.0,Feminino,22-24,Minas Gerais (MG),Sudeste,MG,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0p3ft70e0126d03wp1s0p3ft709q4u7s,27.0,Masculino,25-29,Paraíba (PB),Nordeste,PB,Mestrado,Estatística/ Matemática / Matemática Computacional,Freelancer,Pleno,de R$ 2.001/mês a R$ 3000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0oy5x9b5dvlzxv7q0oy5xsnjyk59ywyy,29.0,Masculino,25-29,Pernambuco (PE),Nordeste,PE,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Sênior,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
1puha1a700e0mag5dzn1puha1admsvku,27.0,Masculino,25-29,Mato Grosso do Sul (MS),Centro-oeste,MS,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0o8qarh6f5ddhqof6cxs0o8qarhlzm35,25.0,Feminino,25-29,São Paulo (SP),Sudeste,SP,Mestrado,Ciências Sociais,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
15lzdfqcc3h5ljqypg15lzdfdqb4sgoq,22.0,Masculino,22-24,Paraná (PR),Sul,PR,Estudante de Graduação,Outras Engenharias,Somente Estudante (graduação),,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0n0f58sx096cde55xqjyb0n0f58stqh8,28.0,Masculino,25-29,Rio de Janeiro (RJ),Sudeste,RJ,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0md1mojkzgq3ggt4rl0md1m81zk6192s,37.0,Feminino,35-39,São Paulo (SP),Sudeste,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Sênior,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0mcq6t7gdyigx4gz2j0mcq64nu2g4zfq,29.0,Masculino,25-29,Fora do Brasil,Exterior,Exterior,Graduação/Bacharelado,Outras Engenharias,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,Pleno,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0ys10gbhm8fw6dl40ysh2i79r8qxd5xe,25.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Estudante de Graduação,Outras,Somente Estudante (graduação),,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0m1xjhdkgw7g4q0m1npsoqm16y0ojsge,27.0,Masculino,25-29,Rio Grande do Sul (RS),Sul,RS,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Júnior,Menos de R$ 1.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0ljaks8wf4ykmayd18d0ljaksjtgzv90,33.0,Feminino,30-34,Fora do Brasil,Exterior,Exterior,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Freelancer,Júnior,de R$ 2.001/mês a R$ 3000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0l7ehbx0p1kcqytbv657st0l7ehbxz4y,25.0,Masculino,25-29,Rio Grande do Sul (RS),Sul,RS,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Júnior,de R$ 2.001/mês a R$ 3000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0khypspu6zjjhksk9fi2p0khy1je182h,29.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Mestrado,Outras Engenharias,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0tk5bc55ymz091g71n0tk5bdd5jrxgiq,20.0,Masculino,17-21,Minas Gerais (MG),Sudeste,MG,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0jy5n583kg7wz0jy5j1svibl6otx2hb2,24.0,Feminino,22-24,Minas Gerais (MG),Sudeste,MG,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Júnior,de R$ 2.001/mês a R$ 3000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
0j28lwsmp4fwux0jxaif0j28lkochk5p,25.0,Masculino,25-29,São Paulo (SP),Sudeste,SP,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Pleno,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2021,,,,,,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
