id,Idade,Genero,Cor/raca/etnia,PCD,Faixa_idade,experiencia_profissional_prejudicada,Não_acredito_que_minha_experiência_profissional_seja_afetada,Experiencia_prejudicada_devido_a_minha_Cor_Raça_Etnia,Experiencia_prejudicada_devido_a_minha_identidade_de_gênero,Experiencia_prejudicada_devido_ao_fato_de_ser_PCD,Qual_sua_situação_atual_de_trabalho,vive_no_brasil,uf_onde_mora,Regiao_onde_mora,Nivel_de_Ensino,Cargo_Atual,Nivel,Faixa_salarial
n22l6o8maa3w3m3n22l6n3fa89400htk,43,Masculino,Branca,Sim,40-44,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SC,Sul,Pós-graduação,DBA/Administrador de Banco de Dados,Sênior,de R$ 8.001/mês a R$ 12.000/mês
n26waehvz1aw6djm9bn26waehet7r973,28,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Prefiro não informar,0,,,Pós-graduação,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês
n2aoi2k3257urb204jn2aclrn8fn3x3q,27,Masculino,Parda,Não,25-29,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês
n39z5gzn3vjnvw6ctn39z5bvlxsh7bet,37,Feminino,Preta,Não,35-39,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Desempregado, buscando recolocação",1,SP,Sudeste,Pós-graduação,,,
n3a7t3wswismpxnn3a7t3wyqous2na2t,25,Masculino,Preta,Não,25-29,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Empregado (CLT),1,MG,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Pleno,de R$ 3.001/mês a R$ 4.000/mês
n3brughsckfvk6u40xn3brmzxqni3a9u,26,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,BA,Nordeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês
n3cm8s9urpoz08bznt7x2n3cmyvzokj6,20,Feminino,Branca,Não,17-21,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês
n3kwaeqhwhco7gm9cn3kwaeqrsujw741,38,Feminino,Branca,Não,35-39,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,ES,Sudeste,Graduação/Bacharelado,Analista de BI/BI Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês
n3ni95q167gdx6ft42gyn3ni95za8zed,39,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,MG,Sudeste,Pós-graduação,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês
n3wpq9ch6lo76sxsn3w371lygflh3kn5,30,Feminino,Branca,Não,30-34,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês
n3xmq7a279ut9phen3xm3zp7mtn64cg3,28,Masculino,Branca,Não,25-29,,,,,,Empreendedor ou Empregado (CNPJ),1,AL,Nordeste,Não tenho graduação formal,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 6.001/mês a R$ 8.000/mês
n4hmzwgcbrv46oojn4hmzene36ty2cyc,30,Masculino,Parda,Não,30-34,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Negócios/Business Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês
n4jf902lnrjc4x7f031x6n4jf902lb1f,28,Feminino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,ES,Sudeste,Estudante de Graduação,Analista de Dados/Data Analyst,Pleno,de R$ 2.001/mês a R$ 3.000/mês
n4t6rjhzcq0jtcyfryvgmk8n4t6rjpcm,32,Masculino,Parda,Não,30-34,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Desempregado, buscando recolocação",1,SP,Sudeste,Mestrado,,,
n4up4oh0zp68xnw4jjn4upja5w18snrm,34,Masculino,Branca,Não,30-34,,,,,,"Desempregado, buscando recolocação",1,PI,Nordeste,Estudante de Graduação,,,
n53c6rsd3j5qih2efibfn53c6z1r1ws1,40,Masculino,Branca,Não,40-44,,,,,,Empregado (CLT),1,RS,Sul,Graduação/Bacharelado,Outra Opção,Sênior,de R$ 2.001/mês a R$ 3.000/mês
n54d86gh81fynwhkuaj3jn54d86qkdx3,28,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,MT,Centro-oeste,Graduação/Bacharelado,Analista de BI/BI Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês
n5bjoky5s74qx1n55fbxsjuf5p7n9nav,29,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,PE,Nordeste,Mestrado,,,de R$ 3.001/mês a R$ 4.000/mês
n5mltp6yeifpl4pgmhn5mlkp5l9izh44,30,Masculino,Branca,Não,30-34,,,,,,Empregado (CLT),1,DF,Centro-oeste,Graduação/Bacharelado,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Pleno,de R$ 12.001/mês a R$ 16.000/mês
n6pzcpgni1v4n6pztisntesnxxxiiefx,39,Feminino,Branca,Não,35-39,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,RS,Sul,Mestrado,Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO),Pleno,de R$ 6.001/mês a R$ 8.000/mês
n6to56e24mrj77ps1fqqn6to56a1e9qk,33,Feminino,Branca,Não,30-34,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,BA,Nordeste,Mestrado,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês
n7kqi3baof6sk114o0atn7kqi3w6rg31,29,Masculino,Parda,Não,25-29,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês
n8t0c8en0qfi5dldrn8t0cfvvqcvv22r,26,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
n96mh4cax4u0lnutln96mhzte9jl0qxl,23,Masculino,Parda,Não,22-24,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Freelancer,1,PB,Nordeste,Graduação/Bacharelado,Engenheiro de Machine Learning/ML Engineer/AI Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês
n977t0p0xvlx4dpi3aoun977tr9rlm9a,43,Masculino,Parda,Não,40-44,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
n9d5xfi0bg76xh9kyfgbwxn9d5xfiuqc,25,Masculino,Branca,Não,25-29,,,,,,Servidor Público,1,MG,Sudeste,Pós-graduação,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
n9dpvli2z2ko3cpeyx0an9dpvlc6us7g,35,Masculino,Branca,Não,35-39,,,,,,"Desempregado, buscando recolocação",1,PB,Nordeste,Doutorado ou Phd,,,
n9sobqh98mjbiu8yqxrn9sobqheao7i8,26,Feminino,Branca,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,PR,Sul,Mestrado,Engenheiro de Machine Learning/ML Engineer/AI Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês
n9yj9vdbefrz1i5yvn9yj21vsurjt8p4,27,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,MG,Sudeste,Estudante de Graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês
n9zeaqmnic0m81prn9zeoomfncrcaxte,32,Masculino,Branca,Não,30-34,,,,,,Empregado (CLT),1,DF,Centro-oeste,Pós-graduação,,,de R$ 16.001/mês a R$ 20.000/mês
na6iv12wcodvzmna6ib2mpqwj2w8zf74,31,Masculino,Parda,Não,30-34,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,BA,Nordeste,Pós-graduação,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
na8ckus7od2be45kts8lqsg3na8ckus7,43,Feminino,Branca,Não,40-44,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,SP,Sudeste,Pós-graduação,,,de R$ 12.001/mês a R$ 16.000/mês
nb3y2wo6wvf2sbj3dinb3y2wfcxbw6qa,30,Masculino,Parda,Não,30-34,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SC,Sul,Pós-graduação,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês
nbame1kwqygmanjprrcqnbamei9o6jqo,27,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,MG,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês
nbaugpzzqh0sho1yby9nbaugpfu12ki6,44,Masculino,Parda,Sim,40-44,"Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",0.0,0.0,0.0,1.0,Empregado (CLT),1,RJ,Sudeste,Graduação/Bacharelado,Outra Opção,Sênior,de R$ 8.001/mês a R$ 12.000/mês
nbmrx8aq9tjcflobpnbmrxp1u6ucaefx,25,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,BA,Nordeste,Estudante de Graduação,Outras Engenharias (não inclui dev),Júnior,de R$ 2.001/mês a R$ 3.000/mês
nbyz3aaqu3tp8n1tcac23wnbyz3wpgtj,29,Feminino,Amarela,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês
nc0otcc9eimf0q39hzyfnc0otccj5d6p,29,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SC,Sul,Pós-graduação,Analista de BI/BI Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês
ncdlujsbbi43s9tncdl21pjpz1129utt,23,Feminino,Parda,Não,22-24,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Estagiário,1,CE,Nordeste,Estudante de Graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 1.001/mês a R$ 2.000/mês
nclsn3kkk6c0rdri4eonclsn7u886ej7,32,Masculino,Branca,Não,30-34,,,,,,Empregado (CLT),1,SP,Sudeste,Pós-graduação,,,de R$ 4.001/mês a R$ 6.000/mês
ncoh7vkd36hbntuu3ncoh7vkfg2021pq,33,Masculino,Branca,Não,30-34,,,,,,Empregado (CLT),1,RS,Sul,Graduação/Bacharelado,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês
ncwqaj9x5qfd580xrpsncwqaskto1t6y,38,Feminino,Amarela,Não,35-39,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empreendedor ou Empregado (CNPJ),1,CE,Nordeste,Pós-graduação,,,de R$ 3.001/mês a R$ 4.000/mês
ncy3mqgs2qlzn4b6sncy3mfvwjiyccir,32,Masculino,Branca,Não,30-34,,,,,,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Pleno,de R$ 12.001/mês a R$ 16.000/mês
nd8xctzbkijdizjbh1whmnd8xctzb5oc,25,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SP,Sudeste,Mestrado,Engenheiro de Machine Learning/ML Engineer/AI Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês
nddp9f048xzbpgtpy1jdnddp9nieniuj,25,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empreendedor ou Empregado (CNPJ),1,DF,Centro-oeste,Estudante de Graduação,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês
ndryq0r8b2ndz0ifclvnf66glcamchz0,24,Masculino,Branca,Não,22-24,,,,,,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês
ndyuilqngr44ccamndy24ukwqoc47p5u,24,Masculino,Branca,Não,22-24,,,,,,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês
negx8r8o3iye8h5negxtrvmgrau0n6no,35,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,MG,Sudeste,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 25.001/mês a R$ 30.000/mês
nevvocuy79jnevzc2h3rdyyycjn17bvj,31,Masculino,Branca,Não,30-34,,,,,,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês
nfcxctmvhzgnemui87tqtnfcxctbt7mv,28,Masculino,Branca,Não,25-29,,,,,,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,1,RS,Sul,Não tenho graduação formal,Analista de Dados/Data Analyst,Sênior,Acima de R$ 40.001/mês
nfs28mtxcfce9bk83ynfs2fxrt1qp7kz,29,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,MG,Sudeste,Pós-graduação,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês
ng3nn8kmmxbvuqux9fang3nn8km4leyw,41,Masculino,Branca,Não,40-44,,,,,,Empregado (CLT),1,MG,Sudeste,Graduação/Bacharelado,Outra Opção,Sênior,de R$ 2.001/mês a R$ 3.000/mês
ng8xoyyzr1c9jngbihtch6j1aobih0i6,26,Masculino,Branca,Não,25-29,,,,,,Empreendedor ou Empregado (CNPJ),1,SP,Sudeste,Graduação/Bacharelado,,,de R$ 16.001/mês a R$ 20.000/mês
ngfhd84al8esmnngz9l73abyie6liz9j,21,Masculino,Parda,Não,17-21,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês
ngledh6hhw810c7mngledhueqr656e07,24,Feminino,Parda,Não,22-24,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,MG,Sudeste,Graduação/Bacharelado,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês
ngpbdqo44u122fiz2xztwngpb8zq7it5,29,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês
ngtlmef6bq6oplngtlrhzzq7utr6n7zj,23,Masculino,Branca,Não,22-24,,,,,,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês
ngty0q8l14v4rwdwz4ngty0q8pwg826f,40,Masculino,Parda,Prefiro não informar,40-44,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,1,SP,Sudeste,Mestrado,,,Acima de R$ 40.001/mês
nh4ruxqkmteep03a15nh4ruijbh67bok,34,Masculino,Branca,Não,30-34,,,,,,Empregado (CLT),1,RJ,Sudeste,Mestrado,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês
nhba5xg8xi8623s0nhba5x9peh55j1ni,30,Masculino,Branca,Não,30-34,,,,,,"Desempregado, buscando recolocação",1,SP,Sudeste,Graduação/Bacharelado,,,
nijjyhe1feiooztehnijjy9dmidayrtt,39,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,PR,Sul,Estudante de Graduação,Cientista de Dados/Data Scientist,Júnior,de R$ 3.001/mês a R$ 4.000/mês
niptvwnf3h0v32zwniptvwr8yh4q2mry,21,Masculino,Branca,Não,17-21,,,,,,Somente Estudante (graduação),1,MG,Sudeste,Graduação/Bacharelado,,,
njmqencsxsu00l9kjcuccnyfnjmqs1o6,23,Feminino,Branca,Não,22-24,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Estagiário,1,SP,Sudeste,Estudante de Graduação,,,de R$ 2.001/mês a R$ 3.000/mês
njrlwdp4u6jksa3atnjrlwd3dngd5uxz,41,Feminino,Branca,Não,40-44,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Estagiário,1,PE,Nordeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês
njyfv5w77cktdxg6n6qnjyfv5wwbi02c,51,Masculino,Branca,Não,50-54,,,,,,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês
nk22tezly3mltfxm7gtnk22qoux3v23j,33,Feminino,Branca,Não,30-34,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Empregado (CLT),1,MG,Sudeste,Pós-graduação,Analista de Negócios/Business Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês
nk442mqx2xtkl3wymx4nk442j15zrkol,25,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SC,Sul,Pós-graduação,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês
nk4b7096cictxese9bnk4b726wctkjb2,33,Masculino,Parda,Não,30-34,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,PR,Sul,Pós-graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês
nk5kxytlmsics5vydnk5kqcgheim5eib,27,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO),Sênior,de R$ 8.001/mês a R$ 12.000/mês
nkhhszkszqh4c3nkh23nlvi60y3ymgru,36,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,RS,Sul,Pós-graduação,,,de R$ 16.001/mês a R$ 20.000/mês
nkjni6amltngkw8xnnauo103qdnkjni6,35,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês
nkuoixijqz3l3o6vn9nkuoixv48k9d8k,27,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,,,de R$ 6.001/mês a R$ 8.000/mês
nkzo18qdsa7rwiv2nkzo18mqn4vgew0b,23,Masculino,Branca,Não,22-24,,,,,,Empregado (CLT),0,,,Pós-graduação,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês
nl6vtt7wktuuo2ikinl6vtgspq5lef23,26,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,PE,Nordeste,Pós-graduação,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês
nlc4798yapdxudzvw6uahrnlc479ze37,30,Feminino,Branca,Não,30-34,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,SP,Sudeste,Mestrado,Cientista de Dados/Data Scientist,Sênior,de R$ 16.001/mês a R$ 20.000/mês
nlfexmvogm42xcdxnlfexyxc44fpfz7v,32,Masculino,Branca,Não,30-34,,,,,,Empregado (CLT),1,SP,Sudeste,Pós-graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 16.001/mês a R$ 20.000/mês
nm05kgfc1xqfjlwmpnm053f2oyfnvd5o,47,Masculino,Branca,Não,45-49,,,,,,Empregado (CLT),1,PR,Sul,Pós-graduação,Professor/Pesquisador,Pleno,de R$ 4.001/mês a R$ 6.000/mês
nmdbj4xk23py9xbqawsjnmdbjft4z4vo,31,Masculino,Branca,Não,30-34,,,,,,Empregado (CLT),1,SC,Sul,Mestrado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 20.001/mês a R$ 25.000/mês
nmfhxvcuadrrihnmfrpp68d10v3df2yl,41,Masculino,Branca,Não,40-44,,,,,,"Desempregado, buscando recolocação",1,SP,Sudeste,Pós-graduação,,,
nmjkd979cvdpkqeymbequvnmjkd93vvn,26,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de Dados/Data Analyst,Júnior,de R$ 6.001/mês a R$ 8.000/mês
nmlo4p4704kodyk7s0jpasg1nmlo4p47,43,Masculino,Branca,Não,40-44,,,,,,Empregado (CLT),0,,,Pós-graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês
nn1ki1p6gxb4r7241knn1k6ankycp2c4,26,Feminino,Branca,Não,25-29,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,MG,Sudeste,Mestrado,Engenheiro de Machine Learning/ML Engineer/AI Engineer,Pleno,de R$ 12.001/mês a R$ 16.000/mês
nnt1gs8ruc106ilj147nnt183tm3rrks,39,Masculino,Branca,Não,35-39,,,,,,Empregado (CLT),1,SP,Sudeste,Pós-graduação,,,de R$ 8.001/mês a R$ 12.000/mês
nnwn5tvt4eys7ztjlhmnnwnoo7p2u802,28,Masculino,Branca,Não,25-29,,,,,,Empreendedor ou Empregado (CNPJ),1,SP,Sudeste,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 4.001/mês a R$ 6.000/mês
nnwrjn5ccqhmdbrxzw9ennwrjnpjk57i,25,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,GO,Centro-oeste,Não tenho graduação formal,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
nnxut8ilfqhm3fnnx9iqkf4l2fosbsck,24,Masculino,Branca,Não,22-24,,,,,,Empregado (CLT),1,MT,Centro-oeste,Graduação/Bacharelado,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
noclp1ut0mlehmanoclpbrk8w53vyead,25,Feminino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empregado (CLT),1,MG,Sudeste,Pós-graduação,Cientista de Dados/Data Scientist,Júnior,de R$ 8.001/mês a R$ 12.000/mês
noqzpdk2ifu2pkvnoqzpd9qvnvamtsy5,26,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,1,AL,Nordeste,Graduação/Bacharelado,Cientista de Dados/Data Scientist,Sênior,de R$ 25.001/mês a R$ 30.000/mês
nosfqrsmxp7t4xvwt2nosfqrt0sakzos,34,Masculino,Branca,Não,30-34,,,,,,"Desempregado, buscando recolocação",1,RJ,Sudeste,Mestrado,,,
noxlfdn3wk6q4ntcdnoxlfdda8etr9yk,24,Masculino,Branca,Sim,22-24,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Empreendedor ou Empregado (CNPJ),1,SP,Sudeste,Graduação/Bacharelado,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
np336urr9fmym8earxcwnp336url8yix,29,Masculino,Branca,Não,25-29,,,,,,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês
nphavy6j5exw604x2panphaf7jl0wnd3,28,Masculino,Parda,Não,25-29,Não acredito que minha experiência profissional seja afetada devido a esses fatores,1.0,0.0,0.0,0.0,Trabalho na área Acadêmica/Pesquisador,1,PE,Nordeste,Mestrado,,,
npoaumk52tc854300npoaun2chio8kql,31,Feminino,Branca,Não,30-34,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Empregado (CLT),1,SP,Sudeste,Graduação/Bacharelado,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
